"Name","Datum","IK_Institutionskennzeichen","Standortnummer","Standortnummer_alt","Tarifliche_Wochenarbeitszeit","Anzahl_Aerzte_VK_ohne_beleg","Anzahl_Aerzte_VK_Mit_direktem_BV_ohne_beleg","Anzahl_Aerzte_VK_Ohne_direktem_BV_ohne_beleg","Anzahl_Aerzte_VK_Ambulante_Versorgung_ohne_beleg","Anzahl_Aerzte_VK_Stationaere_Versorgung_ohne_beleg","Anzahl_FA_VK_ohne_beleg","Anzahl_FA_VK_Mit_direktem_BV_ohne_beleg","Anzahl_FA_VK_Ohne_direktem_BV_ohne_beleg","Anzahl_FA_VK_Ambulante_Versorgung_ohne_beleg","Anzahl_FA_VK_Stationaere_Versorgung_ohne_beleg","Anzahl_Aerzte_VK_beleg","Anzahl_Aerzte_VK_ohne_fachabteilung","Anzahl_Aerzte_VK_Mit_direktem_BV_ohne_fachabteilung","Anzahl_Aerzte_VK_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_Aerzte_VK_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_Aerzte_VK_Stationaere_Versorgung_ohne_fachabteilung","Anzahl_FA_VK_ohne_fachabteilung","Anzahl_FA_VK_Mit_direktem_BV_ohne_fachabteilung","Anzahl_FA_VK_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_FA_VK_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_FA_VK_Stationaere_Versorgung_ohne_fachabteilung","Anzahl_VK_gesundheits_krankenpfleger","Anzahl_VK_gesundheits_krankenpfleger_Mit_direktem_BV","Anzahl_VK_gesundheits_krankenpfleger_Ohne_direktem_BV","Anzahl_VK_gesundheits_krankenpfleger_Ambulante_Versorgung","Anzahl_VK_gesundheits_krankenpfleger_Stationaere_Versorgung","Anzahl_VK_gesundheits_krankenpfleger_ohne_fachabteilung","Anzahl_VK_gesundheits_krankenpfleger_Mit_direktem_BV_ohne_fachabteilung","Anzahl_VK_gesundheits_krankenpfleger_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_VK_gesundheits_krankenpfleger_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_VK_gesundheits_krankenpfleger_Stationaere_Versorgung_ohne_fachabteilung","Anzahl_VK_gesundheits_kinderkrankenpfleger","Anzahl_VK_gesundheits_kinderkrankenpfleger_Mit_direktem_BV","Anzahl_VK_gesundheits_kinderkrankenpfleger_Ohne_direktem_BV","Anzahl_VK_gesundheits_kinderkrankenpfleger_Ambulante_Versorgung","Anzahl_VK_gesundheits_kinderkrankenpfleger_Stationaere_Versorgung","Anzahl_VK_gesundheits_kinderkrankenpfleger_ohne_fachabteilung","Anzahl_VK_gesundheits_kinderkrankenpfleger_Mit_direktem_BV_ohne_fachabteilung","Anzahl_VK_gesundheits_kinderkrankenpfleger_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_VK_gesundheits_kinderkrankenpfleger_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_VK_gesundheits_kinderkrankenpfleger_Stationaere_Versorgung_ohne_fachabteilung","Anzahl_VK_altenpfleger","Anzahl_VK_altenpfleger_Mit_direktem_BV","Anzahl_VK_altenpfleger_Ohne_direktem_BV","Anzahl_VK_altenpfleger_Ambulante_Versorgung","Anzahl_VK_altenpfleger_Stationaere_Versorgung","Anzahl_VK_altenpfleger_ohne_fachabteilung","Anzahl_VK_altenpfleger_Mit_direktem_BV_ohne_fachabteilung","Anzahl_VK_altenpfleger_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_VK_altenpfleger_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_VK_altenpfleger_Stationaere_Versorgung_ohne_fachabteilung","Anzahl_VK_pflegeassistenten","Anzahl_VK_pflegeassistenten_Mit_direktem_BV","Anzahl_VK_pflegeassistenten_Ohne_direktem_BV","Anzahl_VK_pflegeassistenten_Ambulante_Versorgung","Anzahl_VK_pflegeassistenten_Stationaere_Versorgung","Anzahl_VK_pflegeassistenten_ohne_fachabteilung","Anzahl_VK_pflegeassistenten_Mit_direktem_BV_ohne_fachabteilung","Anzahl_VK_pflegeassistenten_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_VK_pflegeassistenten_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_VK_pflegeassistenten_Stationaere_Versorgung_ohne_fachabteilung","Anzahl_VK_krankenpflegehelfer","Anzahl_VK_krankenpflegehelfer_Mit_direktem_BV","Anzahl_VK_krankenpflegehelfer_Ohne_direktem_BV","Anzahl_VK_krankenpflegehelfer_Ambulante_Versorgung","Anzahl_VK_krankenpflegehelfer_Stationaere_Versorgung","Anzahl_VK_krankenpflegehelfer_ohne_fachabteilung","Anzahl_VK_krankenpflegehelfer_Mit_direktem_BV_ohne_fachabteilung","Anzahl_VK_krankenpflegehelfer_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_VK_krankenpflegehelfer_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_VK_krankenpflegehelfer_Stationaere_Versorgung_ohne_fachabteilung","Anzahl_VK_pflegehelfer","Anzahl_VK_pflegehelfer_Mit_direktem_BV","Anzahl_VK_pflegehelfer_Ohne_direktem_BV","Anzahl_VK_pflegehelfer_Ambulante_Versorgung","Anzahl_VK_pflegehelfer_Stationaere_Versorgung","Anzahl_VK_pflegehelfer_ohne_fachabteilung","Anzahl_VK_pflegehelfer_Mit_direktem_BV_ohne_fachabteilung","Anzahl_VK_pflegehelfer_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_VK_pflegehelfer_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_VK_pflegehelfer_Stationaere_Versorgung_ohne_fachabteilung","Anzahl_VK_hebammen_entbindungspfleger","Anzahl_VK_hebammen_entbindungspfleger_Mit_direktem_BV","Anzahl_VK_hebammen_entbindungspfleger_Ohne_direktem_BV","Anzahl_VK_hebammen_entbindungspfleger_Ambulante_Versorgung","Anzahl_VK_hebammen_entbindungspfleger_Stationaere_Versorgung","Anzahl_VK_hebammen_entbindungspfleger_ohne_fachabteilung","Anzahl_VK_hebammen_entbindungspfleger_Mit_direktem_BV_ohne_fachabteilung","Anzahl_VK_hebammen_entbindungspfleger_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_VK_hebammen_entbindungspfleger_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_VK_hebammen_entbindungspfleger_Stationaere_Versorgung_ohne_fachabteilung","Anzahl_VK_operationstechnische_assistenz","Anzahl_VK_operationstechnische_assistenz_Mit_direktem_BV","Anzahl_VK_operationstechnische_assistenz_Ohne_direktem_BV","Anzahl_VK_operationstechnische_assistenz_Ambulante_Versorgung","Anzahl_VK_operationstechnische_assistenz_Stationaere_Versorgung","Anzahl_VK_operationstechnische_assistenz_ohne_fachabteilung","Anzahl_VK_operationstechnische_assistenz_Mit_direktem_BV_ohne_fachabteilung","Anzahl_VK_operationstechnische_assistenz_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_VK_operationstechnische_assistenz_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_VK_operationstechnische_assistenz_Stationaere_Versorgung_ohne_fachabteilung","Anzahl_VK_medizinische_fachangestellte","Anzahl_VK_medizinische_fachangestellte_Mit_direktem_BV","Anzahl_VK_medizinische_fachangestellte_Ohne_direktem_BV","Anzahl_VK_medizinische_fachangestellte_Ambulante_Versorgung","Anzahl_VK_medizinische_fachangestellte_Stationaere_Versorgung","Anzahl_VK_medizinische_fachangestellte_ohne_fachabteilung","Anzahl_VK_medizinische_fachangestellte_Mit_direktem_BV_ohne_fachabteilung","Anzahl_VK_medizinische_fachangestellte_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_VK_medizinische_fachangestellte_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_VK_medizinische_fachangestellte_Stationaere_Versorgung_ohne_fachabteilung","year"
"Diakonissenkrankenhaus Flensburg","2017-12-13","260100023","99",NA,"40,00","188,32","188,32","0","9,94","178,38","104,34","104,34","0","7,4","96,94","0","4","4","0","1,3","2,7","4","4","0","1,3","2,7","371,6","371,6","0","10,6","361","53,1","53,1","0","9,9","43,2","47,2","47,2","0","0,2","47","53,1","53,1","0","9,9","43,2","2,1","2,1","0","0","2,1","0","0","0","0","0","0,1","0,1","0","0","0,1","0","0","0","0","0","7","7","0","0","7","2,5","2,5","0","0","2,5","4,2","4,2","0","0","4,2","0","0","0","0","0","14,1","14,1","0","0","14,1","0","0","0","0","0","12,2","12,2","0","0","12,2","12,2","12,2","0","0","12,2","35","35","0","4,9","30,1","6,9","6,9","0","1,6","5,3",2016
"Diakonissenkrankenhaus Flensburg","2017-11-09","260100023","99",NA,"40,00","1","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1,4","1,4","0","0","1,4","0","0","0","0","0",NA,NA,NA,NA,NA,"0","0","0","0","0","1,6","1,6","0","0","1,6","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"Diakonissenkrankenhaus Flensburg","2017-11-09","260100023","99",NA,"40,00","1","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1,5","1,5","0","0","1,5","0","0","0","0","0",NA,NA,NA,NA,NA,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"Ev.-Luth. Diakonissenanstalt Flensburg","2017-12-13","260100023","99",NA,"40,00","2,3","2,3","0","0","2,3","2,3","2,3","0","0","2,3","0","0","0","0","0","0","0","0","0","0","0","0,8","0,8","0","0","0,8","0","0","0","0","0",NA,NA,NA,NA,NA,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"Diakonissenkrankenhaus","2017-12-13","260100023","99",NA,"39,79","195,27","195,27","0","9,94","185,33","109,54","109,54","0","7,4","102,14","22","4","4","0","1,3","2,7","4","4","0","1,3","2,7","401,5","401,5","0","11,9","389,6","55,7","55,7","0","11,2","44,5","48,8","48,8","0","0,2","48,6","55,7","55,7","0","11,2","44,5","3,9","3,9","0","0","3,9","0","0","0","0","0","2,7","0,1","0","0","2,7","2,6","0","0","0","2,6","7","7","0","0","7","2,5","2,5","0","0","2,5","5,5","5,5","0","0","5,5","0","0","0","0","0","14,9","14,9","0","0,4","14,5","0,8","0,8","0","0,4","0,4","16,8","13,2","0","0,5","16,3","16,8","13,2","0","0,5","16,3","37,2","35","0","4,9","30,1","9,1","6,9","0","1,6","5,3",2016
"Malteser Krankenhaus St. Franziskus-Hospital","2017-10-18","260100034","00",NA,"40,00","87,59","87,59","0,00","0,00","87,59","51,19","51,19","0,00","0,00","51,19","2","0,50","0,50","0,00","0,00","0,50","0,50","0,50","0,00","0,00","0,50","238,24","238,24","0,00","0,00","238,24","1,21","1,21","0,00","0,00","1,21",NA,NA,NA,NA,NA,"1,21","1,21","0,00","0,00","1,21","6,28","6,28","0,00","0,00","6,28","0,00","0,00","0,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8,76","8,76","0,00","0,00","8,76","0,00","0,00","0,00","0,00","0,00","3,88","3,88","0,00","0,00","3,88","0,00","0,00","0,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"Städtisches Krankenhaus Kiel GmbH","2017-10-30","260100089","00",NA,"40,00","222,5","222,5","0","0","0","119,14","119,14","0","0","0","0","0,75","0,75","0","0","0","0,25","0,25","0","0","0","378,06","378,06","0","0","0","65,95","65,95","0","0","0","67,38","67,38","0","0","0","65,95","65,95","0","0","0","5","5","0","0","0","0","0","0","0","0","12,83","12,83","0","0","0","1,88","1,88","0","0","0","5,82","5,82","0","0","0","1,83","1,83","0","0","0","0,63","0,63","0","0","0","0,63","0,63","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6,58","6,58","0","0","0","6,58","6,58","0","0","0","72,75","72,75","0","0","0","7,6","7,6","0","0","0",2016
"Park-Klinik GmbH","2017-11-03","260100147","00",NA,"40,00","4,62","4,62","0,00","0,00","4,62","4,62","4,62","0,00","0,00","4,62","21","4,62","4,62","0,00","0,00","4,62","4,62","4,62","0,00","0,00","4,62","17,00","17,00","0,00","0,00","17,00","17,00","17,00","0,00","0,00","17,00",NA,NA,NA,NA,NA,"17,00","17,00","0,00","0,00","17,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,00","1,00","0,00","0,00","1,00","1,00","1,00","0,00","0,00","1,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3,80","3,80","0,00","0,00","3,80","3,80","3,80","0,00","0,00","3,80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"Lubinus Clinicum","2017-12-13","260100170","01",NA,"40,00","68,63","65,84","2,79","18,73","49,9","48,79","46","2,79","13,31","35,48","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"119,32","116,17","3,15","2,42","116,9","0","0","0","0","0","2,86","2,86","0","0","2,86","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","3,09","3,09","0","0","3,09","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"5,3","5,3","0","0","5,3","0","0","0","0","0","27,57","27,57","0","6,68","20,89","0","0","0","0","0",2016
"Sankt Elisabeth Krankenhaus","2017-12-13","260100170","02",NA,"40,00","5,03","5,03","0","0","5,03","4","4","0","0","4","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39,03","39,03","0","0,6","38,43","2,27","2,27","0","0","2,27","1,65","1,65","0","0","1,65","2,27","2,27","0","0","2,27","0","0","0","0","0",NA,NA,NA,NA,NA,"0","0","0","0","0",NA,NA,NA,NA,NA,"0","0","0","0","0",NA,NA,NA,NA,NA,"0","0","0","0","0",NA,NA,NA,NA,NA,"0","0","0","0","0",NA,NA,NA,NA,NA,"2,88","2,88","0","0,11","2,77",NA,NA,NA,NA,NA,"1,49","1,49","0","1","0,49",NA,NA,NA,NA,NA,2016
