"Name","Datum","IK_Institutionskennzeichen","Standortnummer","Standortnummer_alt","Tarifliche_Wochenarbeitszeit","Anzahl_Aerzte_VK_ohne_beleg","Anzahl_Aerzte_VK_Mit_direktem_BV_ohne_beleg","Anzahl_Aerzte_VK_Ohne_direktem_BV_ohne_beleg","Anzahl_Aerzte_VK_Ambulante_Versorgung_ohne_beleg","Anzahl_Aerzte_VK_Stationaere_Versorgung_ohne_beleg","Anzahl_FA_VK_ohne_beleg","Anzahl_FA_VK_Mit_direktem_BV_ohne_beleg","Anzahl_FA_VK_Ohne_direktem_BV_ohne_beleg","Anzahl_FA_VK_Ambulante_Versorgung_ohne_beleg","Anzahl_FA_VK_Stationaere_Versorgung_ohne_beleg","Anzahl_Aerzte_VK_beleg","Anzahl_Aerzte_VK_ohne_fachabteilung","Anzahl_Aerzte_VK_Mit_direktem_BV_ohne_fachabteilung","Anzahl_Aerzte_VK_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_Aerzte_VK_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_Aerzte_VK_Stationaere_Versorgung_ohne_fachabteilung","Anzahl_FA_VK_ohne_fachabteilung","Anzahl_FA_VK_Mit_direktem_BV_ohne_fachabteilung","Anzahl_FA_VK_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_FA_VK_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_FA_VK_Stationaere_Versorgung_ohne_fachabteilung","Anzahl_VK_gesundheits_krankenpfleger","Anzahl_VK_gesundheits_krankenpfleger_Mit_direktem_BV","Anzahl_VK_gesundheits_krankenpfleger_Ohne_direktem_BV","Anzahl_VK_gesundheits_krankenpfleger_Ambulante_Versorgung","Anzahl_VK_gesundheits_krankenpfleger_Stationaere_Versorgung","Anzahl_VK_gesundheits_krankenpfleger_ohne_fachabteilung","Anzahl_VK_gesundheits_krankenpfleger_Mit_direktem_BV_ohne_fachabteilung","Anzahl_VK_gesundheits_krankenpfleger_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_VK_gesundheits_krankenpfleger_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_VK_gesundheits_krankenpfleger_Stationaere_Versorgung_ohne_fachabteilung","Anzahl_VK_gesundheits_kinderkrankenpfleger","Anzahl_VK_gesundheits_kinderkrankenpfleger_Mit_direktem_BV","Anzahl_VK_gesundheits_kinderkrankenpfleger_Ohne_direktem_BV","Anzahl_VK_gesundheits_kinderkrankenpfleger_Ambulante_Versorgung","Anzahl_VK_gesundheits_kinderkrankenpfleger_Stationaere_Versorgung","Anzahl_VK_gesundheits_kinderkrankenpfleger_ohne_fachabteilung","Anzahl_VK_gesundheits_kinderkrankenpfleger_Mit_direktem_BV_ohne_fachabteilung","Anzahl_VK_gesundheits_kinderkrankenpfleger_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_VK_gesundheits_kinderkrankenpfleger_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_VK_gesundheits_kinderkrankenpfleger_Stationaere_Versorgung_ohne_fachabteilung","Anzahl_VK_altenpfleger","Anzahl_VK_altenpfleger_Mit_direktem_BV","Anzahl_VK_altenpfleger_Ohne_direktem_BV","Anzahl_VK_altenpfleger_Ambulante_Versorgung","Anzahl_VK_altenpfleger_Stationaere_Versorgung","Anzahl_VK_altenpfleger_ohne_fachabteilung","Anzahl_VK_altenpfleger_Mit_direktem_BV_ohne_fachabteilung","Anzahl_VK_altenpfleger_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_VK_altenpfleger_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_VK_altenpfleger_Stationaere_Versorgung_ohne_fachabteilung","Anzahl_VK_pflegeassistenten","Anzahl_VK_pflegeassistenten_Mit_direktem_BV","Anzahl_VK_pflegeassistenten_Ohne_direktem_BV","Anzahl_VK_pflegeassistenten_Ambulante_Versorgung","Anzahl_VK_pflegeassistenten_Stationaere_Versorgung","Anzahl_VK_pflegeassistenten_ohne_fachabteilung","Anzahl_VK_pflegeassistenten_Mit_direktem_BV_ohne_fachabteilung","Anzahl_VK_pflegeassistenten_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_VK_pflegeassistenten_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_VK_pflegeassistenten_Stationaere_Versorgung_ohne_fachabteilung","Anzahl_VK_krankenpflegehelfer","Anzahl_VK_krankenpflegehelfer_Mit_direktem_BV","Anzahl_VK_krankenpflegehelfer_Ohne_direktem_BV","Anzahl_VK_krankenpflegehelfer_Ambulante_Versorgung","Anzahl_VK_krankenpflegehelfer_Stationaere_Versorgung","Anzahl_VK_krankenpflegehelfer_ohne_fachabteilung","Anzahl_VK_krankenpflegehelfer_Mit_direktem_BV_ohne_fachabteilung","Anzahl_VK_krankenpflegehelfer_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_VK_krankenpflegehelfer_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_VK_krankenpflegehelfer_Stationaere_Versorgung_ohne_fachabteilung","Anzahl_VK_pflegehelfer","Anzahl_VK_pflegehelfer_Mit_direktem_BV","Anzahl_VK_pflegehelfer_Ohne_direktem_BV","Anzahl_VK_pflegehelfer_Ambulante_Versorgung","Anzahl_VK_pflegehelfer_Stationaere_Versorgung","Anzahl_VK_pflegehelfer_ohne_fachabteilung","Anzahl_VK_pflegehelfer_Mit_direktem_BV_ohne_fachabteilung","Anzahl_VK_pflegehelfer_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_VK_pflegehelfer_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_VK_pflegehelfer_Stationaere_Versorgung_ohne_fachabteilung","Anzahl_VK_hebammen_entbindungspfleger","Anzahl_VK_hebammen_entbindungspfleger_Mit_direktem_BV","Anzahl_VK_hebammen_entbindungspfleger_Ohne_direktem_BV","Anzahl_VK_hebammen_entbindungspfleger_Ambulante_Versorgung","Anzahl_VK_hebammen_entbindungspfleger_Stationaere_Versorgung","Anzahl_VK_hebammen_entbindungspfleger_ohne_fachabteilung","Anzahl_VK_hebammen_entbindungspfleger_Mit_direktem_BV_ohne_fachabteilung","Anzahl_VK_hebammen_entbindungspfleger_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_VK_hebammen_entbindungspfleger_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_VK_hebammen_entbindungspfleger_Stationaere_Versorgung_ohne_fachabteilung","Anzahl_VK_operationstechnische_assistenz","Anzahl_VK_operationstechnische_assistenz_Mit_direktem_BV","Anzahl_VK_operationstechnische_assistenz_Ohne_direktem_BV","Anzahl_VK_operationstechnische_assistenz_Ambulante_Versorgung","Anzahl_VK_operationstechnische_assistenz_Stationaere_Versorgung","Anzahl_VK_operationstechnische_assistenz_ohne_fachabteilung","Anzahl_VK_operationstechnische_assistenz_Mit_direktem_BV_ohne_fachabteilung","Anzahl_VK_operationstechnische_assistenz_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_VK_operationstechnische_assistenz_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_VK_operationstechnische_assistenz_Stationaere_Versorgung_ohne_fachabteilung","Anzahl_VK_medizinische_fachangestellte","Anzahl_VK_medizinische_fachangestellte_Mit_direktem_BV","Anzahl_VK_medizinische_fachangestellte_Ohne_direktem_BV","Anzahl_VK_medizinische_fachangestellte_Ambulante_Versorgung","Anzahl_VK_medizinische_fachangestellte_Stationaere_Versorgung","Anzahl_VK_medizinische_fachangestellte_ohne_fachabteilung","Anzahl_VK_medizinische_fachangestellte_Mit_direktem_BV_ohne_fachabteilung","Anzahl_VK_medizinische_fachangestellte_Ohne_direktem_BV_ohne_fachabteilung","Anzahl_VK_medizinische_fachangestellte_Ambulante_Versorgung_ohne_fachabteilung","Anzahl_VK_medizinische_fachangestellte_Stationaere_Versorgung_ohne_fachabteilung","year"
"Hochgebirgsklinik Davos","2014-02-13","260000066","00",NA,NA,"14,8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19,9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"Diakonissenkrankenhaus Flensburg","2014-02-13","260100023","00",NA,NA,"177,1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"372,5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"Malteser Krankenhaus St. Franziskus-Hospital","2014-02-11","260100034","00",NA,NA,"77,8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"216,5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"Städtisches Krankenhaus Kiel GmbH","2014-02-13","260100089","00",NA,NA,"174,8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"362,9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"Sankt Elisabeth Krankenhaus Kiel","2014-02-05","260100125","00",NA,NA,"4,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41,5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"Park-Klinik GmbH","2014-02-06","260100147","00",NA,NA,"0,0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19,9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"Lubinus Clinicum","2014-02-13","260100170","00",NA,NA,"69",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"Klinik Flechsig","2014-02-14","260100238","00",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"Kath. Marien-Krankenhaus Lübeck gemeinnützige GmbH","2014-02-07","260100272","00",NA,NA,"5,3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"DRK-Fachklinik Hahnknüll gGmbH","2014-02-12","260100318","00",NA,NA,"5,5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
