Name,Datum,IK_Institutionskennzeichen,Standortnummer,Standortnummer_alt,Tarifliche_Wochenarbeitszeit,Anzahl_Aerzte_VK_ohne_beleg,Anzahl_Aerzte_VK_Mit_direktem_BV_ohne_beleg,Anzahl_Aerzte_VK_Ohne_direktem_BV_ohne_beleg,Anzahl_Aerzte_VK_Ambulante_Versorgung_ohne_beleg,Anzahl_Aerzte_VK_Stationaere_Versorgung_ohne_beleg,Anzahl_FA_VK_ohne_beleg,Anzahl_FA_VK_Mit_direktem_BV_ohne_beleg,Anzahl_FA_VK_Ohne_direktem_BV_ohne_beleg,Anzahl_FA_VK_Ambulante_Versorgung_ohne_beleg,Anzahl_FA_VK_Stationaere_Versorgung_ohne_beleg,Anzahl_Aerzte_VK_beleg,Anzahl_Aerzte_VK_ohne_fachabteilung,Anzahl_Aerzte_VK_Mit_direktem_BV_ohne_fachabteilung,Anzahl_Aerzte_VK_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_Aerzte_VK_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_Aerzte_VK_Stationaere_Versorgung_ohne_fachabteilung,Anzahl_FA_VK_ohne_fachabteilung,Anzahl_FA_VK_Mit_direktem_BV_ohne_fachabteilung,Anzahl_FA_VK_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_FA_VK_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_FA_VK_Stationaere_Versorgung_ohne_fachabteilung,Anzahl_VK_gesundheits_krankenpfleger,Anzahl_VK_gesundheits_krankenpfleger_Mit_direktem_BV,Anzahl_VK_gesundheits_krankenpfleger_Ohne_direktem_BV,Anzahl_VK_gesundheits_krankenpfleger_Ambulante_Versorgung,Anzahl_VK_gesundheits_krankenpfleger_Stationaere_Versorgung,Anzahl_VK_gesundheits_krankenpfleger_ohne_fachabteilung,Anzahl_VK_gesundheits_krankenpfleger_Mit_direktem_BV_ohne_fachabteilung,Anzahl_VK_gesundheits_krankenpfleger_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_VK_gesundheits_krankenpfleger_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_VK_gesundheits_krankenpfleger_Stationaere_Versorgung_ohne_fachabteilung,Anzahl_VK_gesundheits_kinderkrankenpfleger,Anzahl_VK_gesundheits_kinderkrankenpfleger_Mit_direktem_BV,Anzahl_VK_gesundheits_kinderkrankenpfleger_Ohne_direktem_BV,Anzahl_VK_gesundheits_kinderkrankenpfleger_Ambulante_Versorgung,Anzahl_VK_gesundheits_kinderkrankenpfleger_Stationaere_Versorgung,Anzahl_VK_gesundheits_kinderkrankenpfleger_ohne_fachabteilung,Anzahl_VK_gesundheits_kinderkrankenpfleger_Mit_direktem_BV_ohne_fachabteilung,Anzahl_VK_gesundheits_kinderkrankenpfleger_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_VK_gesundheits_kinderkrankenpfleger_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_VK_gesundheits_kinderkrankenpfleger_Stationaere_Versorgung_ohne_fachabteilung,Anzahl_VK_altenpfleger,Anzahl_VK_altenpfleger_Mit_direktem_BV,Anzahl_VK_altenpfleger_Ohne_direktem_BV,Anzahl_VK_altenpfleger_Ambulante_Versorgung,Anzahl_VK_altenpfleger_Stationaere_Versorgung,Anzahl_VK_altenpfleger_ohne_fachabteilung,Anzahl_VK_altenpfleger_Mit_direktem_BV_ohne_fachabteilung,Anzahl_VK_altenpfleger_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_VK_altenpfleger_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_VK_altenpfleger_Stationaere_Versorgung_ohne_fachabteilung,Anzahl_VK_pflegeassistenten,Anzahl_VK_pflegeassistenten_Mit_direktem_BV,Anzahl_VK_pflegeassistenten_Ohne_direktem_BV,Anzahl_VK_pflegeassistenten_Ambulante_Versorgung,Anzahl_VK_pflegeassistenten_Stationaere_Versorgung,Anzahl_VK_pflegeassistenten_ohne_fachabteilung,Anzahl_VK_pflegeassistenten_Mit_direktem_BV_ohne_fachabteilung,Anzahl_VK_pflegeassistenten_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_VK_pflegeassistenten_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_VK_pflegeassistenten_Stationaere_Versorgung_ohne_fachabteilung,Anzahl_VK_krankenpflegehelfer,Anzahl_VK_krankenpflegehelfer_Mit_direktem_BV,Anzahl_VK_krankenpflegehelfer_Ohne_direktem_BV,Anzahl_VK_krankenpflegehelfer_Ambulante_Versorgung,Anzahl_VK_krankenpflegehelfer_Stationaere_Versorgung,Anzahl_VK_krankenpflegehelfer_ohne_fachabteilung,Anzahl_VK_krankenpflegehelfer_Mit_direktem_BV_ohne_fachabteilung,Anzahl_VK_krankenpflegehelfer_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_VK_krankenpflegehelfer_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_VK_krankenpflegehelfer_Stationaere_Versorgung_ohne_fachabteilung,Anzahl_VK_pflegehelfer,Anzahl_VK_pflegehelfer_Mit_direktem_BV,Anzahl_VK_pflegehelfer_Ohne_direktem_BV,Anzahl_VK_pflegehelfer_Ambulante_Versorgung,Anzahl_VK_pflegehelfer_Stationaere_Versorgung,Anzahl_VK_pflegehelfer_ohne_fachabteilung,Anzahl_VK_pflegehelfer_Mit_direktem_BV_ohne_fachabteilung,Anzahl_VK_pflegehelfer_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_VK_pflegehelfer_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_VK_pflegehelfer_Stationaere_Versorgung_ohne_fachabteilung,Anzahl_VK_hebammen_entbindungspfleger,Anzahl_VK_hebammen_entbindungspfleger_Mit_direktem_BV,Anzahl_VK_hebammen_entbindungspfleger_Ohne_direktem_BV,Anzahl_VK_hebammen_entbindungspfleger_Ambulante_Versorgung,Anzahl_VK_hebammen_entbindungspfleger_Stationaere_Versorgung,Anzahl_VK_hebammen_entbindungspfleger_ohne_fachabteilung,Anzahl_VK_hebammen_entbindungspfleger_Mit_direktem_BV_ohne_fachabteilung,Anzahl_VK_hebammen_entbindungspfleger_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_VK_hebammen_entbindungspfleger_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_VK_hebammen_entbindungspfleger_Stationaere_Versorgung_ohne_fachabteilung,Anzahl_VK_operationstechnische_assistenz,Anzahl_VK_operationstechnische_assistenz_Mit_direktem_BV,Anzahl_VK_operationstechnische_assistenz_Ohne_direktem_BV,Anzahl_VK_operationstechnische_assistenz_Ambulante_Versorgung,Anzahl_VK_operationstechnische_assistenz_Stationaere_Versorgung,Anzahl_VK_operationstechnische_assistenz_ohne_fachabteilung,Anzahl_VK_operationstechnische_assistenz_Mit_direktem_BV_ohne_fachabteilung,Anzahl_VK_operationstechnische_assistenz_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_VK_operationstechnische_assistenz_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_VK_operationstechnische_assistenz_Stationaere_Versorgung_ohne_fachabteilung,Anzahl_VK_medizinische_fachangestellte,Anzahl_VK_medizinische_fachangestellte_Mit_direktem_BV,Anzahl_VK_medizinische_fachangestellte_Ohne_direktem_BV,Anzahl_VK_medizinische_fachangestellte_Ambulante_Versorgung,Anzahl_VK_medizinische_fachangestellte_Stationaere_Versorgung,Anzahl_VK_medizinische_fachangestellte_ohne_fachabteilung,Anzahl_VK_medizinische_fachangestellte_Mit_direktem_BV_ohne_fachabteilung,Anzahl_VK_medizinische_fachangestellte_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_VK_medizinische_fachangestellte_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_VK_medizinische_fachangestellte_Stationaere_Versorgung_ohne_fachabteilung,year
Diakonissenkrankenhaus Flensburg,2020-11-12,260100023,01,NA,"40,00","189,51","185,69","3,82","10,1","179,41","118,46","114,64","3,82","6,78","111,68",0,"7,16","5,89","1,27",0,"7,16","5,16","3,89","1,27",0,"5,16","322,7","320,68","2,02","4,37","318,33",0,0,0,0,0,"48,86","48,86",0,"0,09","48,77",0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4,96","4,96",0,"0,12","4,84",0,0,0,0,0,"5,08","5,08",0,"0,12","4,96",0,0,0,0,0,"16,56","16,45","0,11","0,01","16,55",0,0,0,0,0,"10,51","10,51",0,"1,52","8,99",0,0,0,0,0,"30,8","30,8",0,"4,95","25,85",0,0,0,0,0,2019
Ev.-luth. Diakonissenanstalt Psychiatrische Tagesklinik für Ältere,2020-11-12,260100023,05,NA,"40,00","1,4","1,4",0,0,"1,4","0,8","0,8",0,0,"0,8",0,0,0,0,0,0,0,0,0,0,0,"1,4","1,4",0,0,"1,4",0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,"1,6","1,6",0,0,"1,6",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
Ev.-luth. Diakonissenanstalt Tagesklinik für Psychosomatik,2020-11-12,260100023,06,NA,"40,00","0,5","0,5",0,0,"0,5","0,5","0,5",0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,"1,5","1,5",0,0,"1,5",0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
Ev.-luth. Diakonissenanstalt Kinder- und Jugendpsychiatrie,2020-12-03,260100023,07,NA,"40,00","3,05","3,05",0,0,"3,05","3,05","3,05",0,0,"3,05",0,0,0,0,0,0,0,0,0,0,0,"1,85","1,85",0,0,"1,85",0,0,0,0,0,"0,75","0,75",0,0,"0,75",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
Diakonissenkrankenhaus Flensburg,2020-11-13,260100023,99,NA,"40,00","198,86","193,04","5,82","10,1","188,76","125,61","119,79","5,82","6,78","118,83",5,"9,16","5,89","3,27",0,"9,16","7,16","3,89","3,27",0,"7,16","337,8","335,78","2,02","4,37","333,43",0,0,0,0,0,"49,61","49,61",0,"0,09","49,52",0,0,0,0,0,"5,6","5,6",0,0,"5,6",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"4,96","4,96",0,"0,12","4,84",0,0,0,0,0,"6,88","6,88",0,"0,12","6,76",0,0,0,0,0,"16,56","16,45","0,11","0,01","16,55",0,0,0,0,0,"10,51","10,51",0,"1,52","8,99",0,0,0,0,0,"32,8","32,8",0,"4,95","27,85",0,0,0,0,0,2019
Malteser Krankenhaus St. Franziskus-Hospital,2020-11-03,260100034,01,NA,"40,00","91,27","91,27","0,00","0,00","91,27","57,04","57,04","0,00","0,00","57,04",2,"0,50","0,50","0,00","0,00","0,50","0,50","0,50","0,00","0,00","0,50","244,76","244,76","0,00","1,23","243,53","1,21","1,21","0,00","0,00","1,21",NA,NA,NA,NA,NA,"1,21","1,21","0,00","0,00","1,21","10,60","10,60","0,00","0,00","10,60","0,00","0,00","0,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6,78","6,78","0,00","1,10","5,68","0,00","0,00","0,00","0,00","0,00","15,37","15,37","0,00","0,00","15,37","0,00","0,00","0,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29,23","29,23","0,00","0,00","29,23","0,00","0,00","0,00","0,00","0,00",2019
Malteser Krankenhaus St. Franziskus-Hospital - Geriatrische Tagesklinik,2020-11-02,260100034,02,NA,"40,00","0,75","0,75","0,00","0,00","0,75","0,75","0,75","0,00","0,00","0,75",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,17","1,17","0,00","0,00","1,17","0,00","0,00","0,00","0,00","0,00",NA,NA,NA,NA,NA,"0,00","0,00","0,00","0,00","0,00","0,39","0,39","0,00","0,00","0,39","0,00","0,00","0,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
Malteser Krankenhaus St. Franziskus-Hospital,2020-11-09,260100034,99,NA,"40,00","92,02","92,02","0,00","0,00","92,02","57,79","57,79","0,00","0,00","57,79",2,"0,50","0,50","0,00","0,00","0,50","0,50","0,50","0,00","0,00","0,50","245,93","245,93","0,00","1,23","244,70","1,21","1,21","0,00","0,00","1,21",NA,NA,NA,NA,NA,"1,21","1,21","0,00","0,00","1,21","10,99","10,99","0,00","0,00","10,99","0,00","0,00","0,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6,78","6,78","0,00","1,10","5,68","0,00","0,00","0,00","0,00","0,00","15,37","15,37","0,00","0,00","15,37","0,00","0,00","0,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29,23","29,23","0,00","0,00","29,23","0,00","0,00","0,00","0,00","0,00",2019
Park-Klinik GmbH,2020-10-27,260100147,00,NA,"38,50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17,4","17,4",0,0,"17,4","17,40","17,40","0,00","0,00","17,40",NA,NA,NA,NA,NA,"17,40","17,40","0,00","0,00","17,40","0,00","0,00","0,00","0,00","0,00",NA,NA,NA,NA,NA,2,2,0,0,2,"2,00","2,00","0,00","0,00","2,00","0,00","0,00","0,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,"1,00","1,00","0,00","0,00","1,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
Lubinus Clinicum,2020-12-10,260100170,01,NA,"40,00","66,52","61,58","4,94","9,35","57,17","54,5","49,56","4,94","7,65","46,85",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108,63","106,56","2,07","15,26","93,37",0,0,0,0,0,"1,25","1,25",0,"1,25",0,0,0,0,0,0,"2,76","2,76",0,"2,76",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,"0,83","0,83",0,"0,83",0,0,0,0,0,0,"8,51","8,51",0,"8,51",0,0,0,0,0,0,"0,05","0,05",0,"0,05",0,0,0,0,0,0,"6,98","6,98",0,"0,98",6,0,0,0,0,0,"25,25","25,25",0,"25,25",0,0,0,0,0,0,2019
