Name,Datum,IK_Institutionskennzeichen,Standortnummer,Standortnummer_alt,Tarifliche_Wochenarbeitszeit,Anzahl_Aerzte_VK_ohne_beleg,Anzahl_Aerzte_VK_Mit_direktem_BV_ohne_beleg,Anzahl_Aerzte_VK_Ohne_direktem_BV_ohne_beleg,Anzahl_Aerzte_VK_Ambulante_Versorgung_ohne_beleg,Anzahl_Aerzte_VK_Stationaere_Versorgung_ohne_beleg,Anzahl_FA_VK_ohne_beleg,Anzahl_FA_VK_Mit_direktem_BV_ohne_beleg,Anzahl_FA_VK_Ohne_direktem_BV_ohne_beleg,Anzahl_FA_VK_Ambulante_Versorgung_ohne_beleg,Anzahl_FA_VK_Stationaere_Versorgung_ohne_beleg,Anzahl_Aerzte_VK_beleg,Anzahl_Aerzte_VK_ohne_fachabteilung,Anzahl_Aerzte_VK_Mit_direktem_BV_ohne_fachabteilung,Anzahl_Aerzte_VK_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_Aerzte_VK_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_Aerzte_VK_Stationaere_Versorgung_ohne_fachabteilung,Anzahl_FA_VK_ohne_fachabteilung,Anzahl_FA_VK_Mit_direktem_BV_ohne_fachabteilung,Anzahl_FA_VK_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_FA_VK_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_FA_VK_Stationaere_Versorgung_ohne_fachabteilung,Anzahl_VK_gesundheits_krankenpfleger,Anzahl_VK_gesundheits_krankenpfleger_Mit_direktem_BV,Anzahl_VK_gesundheits_krankenpfleger_Ohne_direktem_BV,Anzahl_VK_gesundheits_krankenpfleger_Ambulante_Versorgung,Anzahl_VK_gesundheits_krankenpfleger_Stationaere_Versorgung,Anzahl_VK_gesundheits_krankenpfleger_ohne_fachabteilung,Anzahl_VK_gesundheits_krankenpfleger_Mit_direktem_BV_ohne_fachabteilung,Anzahl_VK_gesundheits_krankenpfleger_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_VK_gesundheits_krankenpfleger_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_VK_gesundheits_krankenpfleger_Stationaere_Versorgung_ohne_fachabteilung,Anzahl_VK_gesundheits_kinderkrankenpfleger,Anzahl_VK_gesundheits_kinderkrankenpfleger_Mit_direktem_BV,Anzahl_VK_gesundheits_kinderkrankenpfleger_Ohne_direktem_BV,Anzahl_VK_gesundheits_kinderkrankenpfleger_Ambulante_Versorgung,Anzahl_VK_gesundheits_kinderkrankenpfleger_Stationaere_Versorgung,Anzahl_VK_gesundheits_kinderkrankenpfleger_ohne_fachabteilung,Anzahl_VK_gesundheits_kinderkrankenpfleger_Mit_direktem_BV_ohne_fachabteilung,Anzahl_VK_gesundheits_kinderkrankenpfleger_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_VK_gesundheits_kinderkrankenpfleger_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_VK_gesundheits_kinderkrankenpfleger_Stationaere_Versorgung_ohne_fachabteilung,Anzahl_VK_altenpfleger,Anzahl_VK_altenpfleger_Mit_direktem_BV,Anzahl_VK_altenpfleger_Ohne_direktem_BV,Anzahl_VK_altenpfleger_Ambulante_Versorgung,Anzahl_VK_altenpfleger_Stationaere_Versorgung,Anzahl_VK_altenpfleger_ohne_fachabteilung,Anzahl_VK_altenpfleger_Mit_direktem_BV_ohne_fachabteilung,Anzahl_VK_altenpfleger_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_VK_altenpfleger_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_VK_altenpfleger_Stationaere_Versorgung_ohne_fachabteilung,Anzahl_VK_pflegeassistenten,Anzahl_VK_pflegeassistenten_Mit_direktem_BV,Anzahl_VK_pflegeassistenten_Ohne_direktem_BV,Anzahl_VK_pflegeassistenten_Ambulante_Versorgung,Anzahl_VK_pflegeassistenten_Stationaere_Versorgung,Anzahl_VK_pflegeassistenten_ohne_fachabteilung,Anzahl_VK_pflegeassistenten_Mit_direktem_BV_ohne_fachabteilung,Anzahl_VK_pflegeassistenten_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_VK_pflegeassistenten_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_VK_pflegeassistenten_Stationaere_Versorgung_ohne_fachabteilung,Anzahl_VK_krankenpflegehelfer,Anzahl_VK_krankenpflegehelfer_Mit_direktem_BV,Anzahl_VK_krankenpflegehelfer_Ohne_direktem_BV,Anzahl_VK_krankenpflegehelfer_Ambulante_Versorgung,Anzahl_VK_krankenpflegehelfer_Stationaere_Versorgung,Anzahl_VK_krankenpflegehelfer_ohne_fachabteilung,Anzahl_VK_krankenpflegehelfer_Mit_direktem_BV_ohne_fachabteilung,Anzahl_VK_krankenpflegehelfer_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_VK_krankenpflegehelfer_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_VK_krankenpflegehelfer_Stationaere_Versorgung_ohne_fachabteilung,Anzahl_VK_pflegehelfer,Anzahl_VK_pflegehelfer_Mit_direktem_BV,Anzahl_VK_pflegehelfer_Ohne_direktem_BV,Anzahl_VK_pflegehelfer_Ambulante_Versorgung,Anzahl_VK_pflegehelfer_Stationaere_Versorgung,Anzahl_VK_pflegehelfer_ohne_fachabteilung,Anzahl_VK_pflegehelfer_Mit_direktem_BV_ohne_fachabteilung,Anzahl_VK_pflegehelfer_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_VK_pflegehelfer_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_VK_pflegehelfer_Stationaere_Versorgung_ohne_fachabteilung,Anzahl_VK_hebammen_entbindungspfleger,Anzahl_VK_hebammen_entbindungspfleger_Mit_direktem_BV,Anzahl_VK_hebammen_entbindungspfleger_Ohne_direktem_BV,Anzahl_VK_hebammen_entbindungspfleger_Ambulante_Versorgung,Anzahl_VK_hebammen_entbindungspfleger_Stationaere_Versorgung,Anzahl_VK_hebammen_entbindungspfleger_ohne_fachabteilung,Anzahl_VK_hebammen_entbindungspfleger_Mit_direktem_BV_ohne_fachabteilung,Anzahl_VK_hebammen_entbindungspfleger_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_VK_hebammen_entbindungspfleger_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_VK_hebammen_entbindungspfleger_Stationaere_Versorgung_ohne_fachabteilung,Anzahl_VK_operationstechnische_assistenz,Anzahl_VK_operationstechnische_assistenz_Mit_direktem_BV,Anzahl_VK_operationstechnische_assistenz_Ohne_direktem_BV,Anzahl_VK_operationstechnische_assistenz_Ambulante_Versorgung,Anzahl_VK_operationstechnische_assistenz_Stationaere_Versorgung,Anzahl_VK_operationstechnische_assistenz_ohne_fachabteilung,Anzahl_VK_operationstechnische_assistenz_Mit_direktem_BV_ohne_fachabteilung,Anzahl_VK_operationstechnische_assistenz_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_VK_operationstechnische_assistenz_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_VK_operationstechnische_assistenz_Stationaere_Versorgung_ohne_fachabteilung,Anzahl_VK_medizinische_fachangestellte,Anzahl_VK_medizinische_fachangestellte_Mit_direktem_BV,Anzahl_VK_medizinische_fachangestellte_Ohne_direktem_BV,Anzahl_VK_medizinische_fachangestellte_Ambulante_Versorgung,Anzahl_VK_medizinische_fachangestellte_Stationaere_Versorgung,Anzahl_VK_medizinische_fachangestellte_ohne_fachabteilung,Anzahl_VK_medizinische_fachangestellte_Mit_direktem_BV_ohne_fachabteilung,Anzahl_VK_medizinische_fachangestellte_Ohne_direktem_BV_ohne_fachabteilung,Anzahl_VK_medizinische_fachangestellte_Ambulante_Versorgung_ohne_fachabteilung,Anzahl_VK_medizinische_fachangestellte_Stationaere_Versorgung_ohne_fachabteilung,year
Diakonissenkrankenhaus Flensburg,2018-12-13,260100023,01,NA,"40,00","207,34","206,14","1,2","9,11","198,23","113,99","112,79","1,2","7,67","106,32",0,"5,08","3,88","1,2",0,"5,08","5,08","3,88","1,2","1,3","3,78","398,6","398,6",0,"11,3","387,3","60,3","60,3",0,"10,4","49,9","50,1","50,1",0,0,"50,1","60,3","60,3",0,"10,4","49,9",0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,"5,8","5,8",0,0,"5,8","1,4","1,4",0,0,"1,4","4,3","4,3",0,0,"4,3",0,0,0,0,0,"18,8","18,8",0,0,"18,8",0,0,0,0,0,"11,5","11,5",0,0,"11,5","11,5","11,5",0,0,"11,5",41,41,0,"4,8","36,2","7,2","7,2",0,"1,7","5,5",2017
Ev.-luth. Diakonissenanstalt Psychiatrische Tagesklinik für Ältere,2018-12-13,260100023,05,NA,"40,00","1,4","1,4",0,0,"1,4","0,8","0,8",0,0,"0,8",0,0,0,0,0,0,0,0,0,0,0,"1,4","1,4",0,0,"1,4",0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,"1,6","1,6",0,0,"1,6",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
Ev.-luth. Diakonissenanstalt Tagesklinik für Psychosomatik,2018-12-11,260100023,06,NA,"40,00",1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1,5","1,5",0,0,"1,5",0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
Ev.-luth. Diakonissenanstalt Kinder- und Jugendpsychiatrie,2018-12-11,260100023,07,NA,"40,00","3,73","3,73",0,0,"3,73","3,73","3,73",0,0,"3,73",0,0,0,0,0,0,0,0,0,0,0,"2,8","2,8",0,0,"2,8",0,0,0,0,0,"0,8","0,8",0,0,"0,8",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
Diakonissenkrankenhaus Flensburg,2018-11-13,260100023,99,NA,"39,79","214,87","213,67","1,2","9,11","205,76","120,32","119,12","1,2","7,67","112,65",21,"5,08","3,88","1,2",0,"5,08","5,08","3,88","1,2","1,3","3,78","420,3","420,3",0,"11,4","408,9","60,5","60,5",0,"10,5",50,"52,8","52,8",0,0,"52,8","60,5","60,5",0,"10,5",50,"1,8","1,8",0,0,"1,8",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"5,8","5,8",0,0,"5,8","1,4","1,4",0,0,"1,4","6,3","6,3",0,0,"6,3",0,0,0,0,0,"19,6","19,6",0,"0,4","19,2","0,8","0,8",0,"0,4","0,4","13,8","13,8",0,"1,2","12,6","13,8","13,8",0,"1,2","12,6",41,41,0,"4,8","36,2","7,2","7,2",0,"1,7","5,5",2017
Malteser Krankenhaus St. Franziskus-Hospital,2018-11-06,260100034,01,NA,"40,00","93,95","93,95","0,00","0,00","93,95","57,53","57,53","0,00","0,00","57,53",2,"0,50","0,50","0,00","0,00","0,50","0,50","0,50","0,00","0,00","0,50","238,02","238,02","0,00","0,00","238,02","1,21","1,21","0,00","0,00","1,21",NA,NA,NA,NA,NA,"1,21","1,21","0,00","0,00","1,21","7,17","7,17","0,00","0,00","7,17","0,00","0,00","0,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6,08","6,08","0,00","0,00","6,08","0,00","0,00","0,00","0,00","0,00","2,21","2,21","0,00","0,00","2,21","0,00","0,00","0,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
Malteser Krankenhaus St. Franziskus-Hospital - Geriatrische Tagesklinik,2018-11-06,260100034,02,NA,"40,00","0,75","0,75","0,00","0,00","0,75","0,75","0,75","0,00","0,00","0,75",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,04","1,04","0,00","0,00","1,04","0,00","0,00","0,00","0,00","0,00",NA,NA,NA,NA,NA,"0,00","0,00","0,00","0,00","0,00","0,39","0,39","0,00","0,00","0,39","0,00","0,00","0,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
Malteser Krankenhaus St. Franziskus-Hospital,2018-11-06,260100034,99,NA,"40,00","94,70","94,70","0,00","0,00","94,70","58,28","58,28","0,00","0,00","58,28",2,"0,50","0,50","0,00","0,00","0,50","0,50","0,50","0,00","0,00","0,50","239,06","239,06","0,00","0,00","239,06","1,21","1,21","0,00","0,00","1,21",NA,NA,NA,NA,NA,"1,21","1,21","0,00","0,00","1,21","7,56","7,56","0,00","0,00","7,56","0,00","0,00","0,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6,08","6,08","0,00","0,00","6,08","0,00","0,00","0,00","0,00","0,00","2,21","2,21","0,00","0,00","2,21","0,00","0,00","0,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
Städtisches Krankenhaus Kiel GmbH,2018-10-29,260100089,00,NA,"40,00","204,38","204,38",0,0,0,"113,67","113,67",0,0,0,0,"0,43","0,43",0,0,0,"0,43","0,43",0,0,0,"369,02","369,02",0,0,0,"91,67","91,67",0,0,0,"57,74","57,74",0,0,0,"91,67","91,67",0,0,0,"6,21","6,21",0,0,0,0,0,0,0,0,"13,64","13,64",0,0,0,"2,48","2,48",0,0,0,"3,32","3,32",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4,25","4,25",0,0,0,"4,25","4,25",0,0,0,"61,95","46,92","15,03",0,0,"6,2","5,18","1,02",0,0,2017
Park-Klinik GmbH,2018-11-01,260100147,00,NA,"40,00","5,24","5,24","0,00","0,00","5,24","5,24","5,24","0,00","0,00","5,24",18,"5,24","5,24","0,00","0,00","5,24","5,24","5,24","0,00","0,00","5,24","26,50","26,50","0,00","0,00","26,50","26,50","26,50","0,00","0,00","26,50","0,00","0,00","0,00","0,00","0,00","26,50","26,50","0,00","0,00","26,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","1,00","0,00","0,00","1,00","1,00","1,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3,00","3,00","0,00","0,00","3,00","3,00","3,00","0,00","0,00","3,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2017
